"","n_original","n_replication","p_reorder","progress","rep","id","logl","unrestricted.logl","baseline.logl","nvar","nobs","npar","df","objective","chisq","pvalue","baseline.chisq","baseline.npar","baseline.df","baseline.pvalue","nfi","pnfi","tli","nnfi","rfi","ifi","rni","cfi","rmsea","rmsea.ci.lower","rmsea.ci.upper","rmsea.pvalue","aic.ll","aic.ll2","aic.x","aic.x2","bic","bic2","ebic.25","ebic.5","ebic.75","ebic1","sensitivity","specificity","correlation","bias","true_pos","false_pos","true_neg","false_neg","type","error","errorMessage"
"998",907,200,0.3,FALSE,81,998,-9799.53268282544,-9319.09154838977,-11704.9017889914,41,902,417,485,22.6423671054712,960.88226887133,1.20683418134405e-33,4771.62048120316,82,820,0,0.798625587961882,0.472357817270137,0.796391263175758,0.796391263175758,0.659531921914934,0.888984277717592,0.879572881268589,0.879572881268589,0.0700428638183033,0.0635368019852099,0.0765207902723279,5.69516216630817e-07,20433.0653656509,18833.927750972,-9.11773112867013,1794.88226887133,21808.4637075014,20487.3645482121,23357.0232593171,24905.5828111328,26144.4304525854,28002.7019147642,0.181818181818182,0.944444444444444,0.360047799931091,0.037965865463231,4,1,17,18,"semi",FALSE,""
"999",907,100,0,FALSE,25,999,-4619.02255969994,-4316.04873722485,-5716.50043744746,41,902,415,487,17.0274914712156,605.947644950171,0.000185528974559925,2800.90340044522,82,820,3.10175985113713e-214,0.783659927417043,0.465417542258658,0.898893880681965,0.898893880681965,0.635731294624179,0.948594377393938,0.939952829136728,0.939952829136728,0.0494212178639652,0.035210826703934,0.061748922971188,0.521158657639,10068.0451193999,8975.38689155177,-368.052355049829,1435.94764495017,11149.1907465849,9838.51649731845,12690.3231542672,14231.4555619495,15464.3614880953,17313.7203773141,0.181818181818182,1,0.632282870827135,0.0331538317754521,4,0,18,18,"semi",FALSE,""
"1000",907,100,0.2,FALSE,53,1000,-4754.20063982945,-4328.58357586104,-5717.51178765714,41,902,436,466,19.7310530738059,851.234127936825,6.45422920393563e-25,2777.8564235922,82,820,1.07164507779145e-210,0.693564389898868,0.394147567918137,0.653764296619571,0.653764296619571,0.460778540165389,0.833365894176836,0.803236783200878,0.803236783200878,0.0909220918135971,0.0812101768948951,0.100532439811122,1.06182507231267e-10,10380.4012796589,9249.6475704601,-80.7658720631753,1723.23412793682,11516.2554807497,10139.2579562191,13135.3729018328,14754.4903229159,16049.7842597823,17992.725165082,0.136363636363636,0.833333333333333,0.0902983662272579,0.0536870028983064,3,3,15,19,"semi",FALSE,""
"1001",907,100,0.1,FALSE,94,1001,-4711.77790252215,-4326.07518524285,-5586.77727764412,41,902,413,489,18.8825983276597,771.405434558586,5.224199523161e-15,2521.40418480254,82,820,3.39774293393368e-172,0.69405720859506,0.413895091467054,0.721663253432208,0.721663253432208,0.486967098257565,0.861048586363729,0.834016257229695,0.834016257229695,0.0759944883587737,0.0656623881437422,0.086029620302576,4.97138741134551e-05,10249.5558050443,9160.49848020353,-206.594565441414,1597.40543455859,11325.4910918574,10021.133344997,12859.1963554063,14392.9016189551,15619.8658297942,17460.3121460529,0.0454545454545455,0.833333333333333,-0.0447904822627468,0.0449256715167531,1,3,15,21,"semi",FALSE,""
"1002",907,200,0.3,FALSE,88,1002,-9642.01148888032,-9163.78415122686,-11677.4588575726,41,902,417,485,21.06715516602,956.454675306919,3.63658350142818e-33,5027.34941269154,82,820,0,0.809749711668668,0.478937329462566,0.810546130566753,0.810546130566753,0.678339718697542,0.896209068815875,0.88794496746936,0.88794496746936,0.0697162640808507,0.0631988716981629,0.0762036304044119,8.71357475951129e-07,20118.0229777606,18518.8853630817,-13.5453246930811,1790.45467530692,21493.4213196112,20172.3221603218,23041.9808714269,24590.5404232426,25829.3880646951,27687.659526874,0.136363636363636,1,0.355533329869614,0.0311035980628862,3,0,18,19,"semi",FALSE,""
"1003",907,200,0,FALSE,95,1003,-9552.48209400089,-9257.85314132189,-11730.4841502152,41,902,413,489,20.1718612172258,589.257905358012,0.00121976684992435,4945.26201778664,82,820,0,0.880843946541432,0.525283768120439,0.95924582725612,0.959245827256119,0.800188213014262,0.977501792992009,0.975696596985661,0.975696596985661,0.0320176819371092,0.02103108515873,0.0411333873082499,0.999738458871388,19930.9641880018,18333.0015711794,-388.742094641988,1415.25790535801,21293.1692603861,19984.7425150948,22826.874523935,24360.5797874839,25587.543998323,27427.9903145816,0.0909090909090909,1,0.222748667186411,0.0282521020823983,2,0,18,20,"semi",FALSE,""
"1004",907,500,0.2,FALSE,75,1004,-24166.2059404291,-23556.8594445478,-28614.6989903728,41,902,410,492,21.3118640389333,1218.6929917626,2.19346158779115e-63,10115.67909165,82,820,0,0.879524352174381,0.527714611304629,0.8697077454665,0.8697077454665,0.799207253623969,0.924489066515828,0.9218246472799,0.9218246472799,0.0543510492252033,0.0505224743211907,0.058196610980171,0.0310604224559916,49152.4118808582,52939.153453892,234.692991762597,2038.6929917626,50880.4012012113,49579.0358594892,52402.9657485601,53925.5302959089,55143.5819337879,56970.6593906064,0.318181818181818,1,0.353020894164821,0.0331051619342703,7,0,18,15,"semi",FALSE,""
"1005",907,200,0,FALSE,13,1005,-9517.33084040533,-9258.07671258276,-11402.2323661197,41,902,419,483,19.8203486812701,518.508255645138,0.127784015662554,4288.31130707388,82,820,0,0.879088009587872,0.517804278818222,0.982618870800086,0.982618870800086,0.794724985221646,0.990668764581986,0.98976209097127,0.98976209097127,0.0191723834246437,0,0.0312744728890349,0.999999881797606,19872.6616808107,18272.8434989925,-447.491744354862,1356.50825564514,21254.6566573943,19927.221291106,22810.6433533434,24366.6300492925,25611.4194060518,27478.6034411907,0.136363636363636,1,0.597764191984764,0.0245495750997528,3,0,18,19,"semi",FALSE,""
"1006",907,200,0.1,FALSE,17,1006,-9621.56421835194,-9257.88281771124,-11732.8808909457,41,902,425,477,20.8626824607362,727.362801281397,1.04172365027447e-12,4949.99614646886,82,820,0,0.853057905550033,0.496230025545568,0.895788504319533,0.895788504319533,0.74739514161641,0.944027941656278,0.939379410439533,0.939379410439533,0.0512283907791137,0.0436277176558508,0.0585559797887266,0.38620768315094,20093.1284367039,18490.9160473233,-226.637198718603,1577.3628012814,21494.9133174868,20148.4693302015,23073.1814458361,24651.4495741855,25914.0640768649,27807.9858308841,0.136363636363636,1,0.466019420680695,0.0260686784598084,3,0,18,19,"semi",FALSE,""
"1007",907,200,0.2,FALSE,96,1007,-9722.01737130062,-9276.24572900578,-11655.9579603923,41,902,431,471,21.867213990223,891.543284589668,2.52338780950165e-28,4759.42446277308,82,820,0,0.812678341349237,0.466794510701818,0.814146446064902,0.814146446064902,0.673877367104829,0.901935247259147,0.893247531825084,0.893247531825084,0.066815911865712,0.0600925193202455,0.0734888979713482,3.48537349943445e-05,20306.0347426012,18700.9312943254,-50.4567154103315,1753.54328458967,21727.6095275834,20362.1569193012,23328.159088333,24928.7086490825,26209.1482976822,28129.8077705817,0.136363636363636,1,0.629270959013641,0.0258738091475095,3,0,18,19,"semi",FALSE,""
"1008",907,400,0.2,FALSE,13,1008,-19504.0787124401,-18899.5040239424,-23335.6944594063,41,902,418,484,22.1674338394172,1209.14937699529,9.87815956349607e-64,8872.38087092779,82,820,0,0.863717597949686,0.509804045619083,0.847429116736504,0.847429116736504,0.76910832710484,0.913553117323452,0.909945966463985,0.909945966463985,0.0612013585317574,0.0568939289598462,0.0655289261414561,1.33524538205032e-05,39844.1574248801,21408.1574248801,241.149376995294,2045.14937699529,41512.5896055713,40186.2478968374,43064.8627294537,44617.1358533361,45858.954352442,47721.6821011009,0.136363636363636,0.888888888888889,-0.180460526729555,0.0431687961592577,3,2,16,19,"semi",FALSE,""
"1009",907,100,0.1,FALSE,22,1009,-4734.22766866413,-4421.63498064175,-5784.06926566337,41,902,431,471,19.3315936504995,625.185376044761,2.30059136535364e-06,2724.86857004324,82,820,1.31453989524855e-202,0.770563107917223,0.442603931498795,0.859080493540042,0.859080493540042,0.600555729282639,0.931590786572882,0.919057210313853,0.919057210313853,0.0572151628761651,0.0444992024477309,0.0688394296898293,0.165760379030802,10330.4553373283,9208.8167831114,-316.814623955239,1487.18537604476,11453.2836874891,10092.0774189738,13053.8332482387,14654.3828089882,15934.8224575879,17855.4819304874,0.181818181818182,1,0.715959202384554,0.0268668460037675,4,0,18,18,"semi",FALSE,""
"1010",907,200,0.2,FALSE,85,1010,-9584.17235628436,-9205.27899897227,-11447.451363654,41,902,432,470,20.4887638400604,757.78671462417,7.56907573473489e-16,4484.34472936343,82,820,0,0.831015062320657,0.476313511330133,0.862977965426691,0.862977965426691,0.705175215112636,0.928310413273898,0.921462980183591,0.921462980183591,0.0553313726006697,0.0479919185489209,0.0624833000238445,0.113310104001747,20032.3447125687,18426.7138112812,-182.21328537583,1621.78671462417,21457.2178149175,20088.5971031357,23061.4809477337,24665.74408055,25949.154586803,27874.2703461825,0.0454545454545455,0.944444444444444,-0.0389265744597618,0.0368965549336788,1,1,17,21,"semi",FALSE,""
"1011",907,400,0.1,FALSE,1,1011,-19532.2206911364,-18886.9600713677,-23306.1369189992,41,902,429,473,22.3081437328988,1290.52123953732,5.53804473172141e-77,8838.35369526294,82,820,0,0.853986241778376,0.492604258977039,0.823247100461892,0.823247100461892,0.746868326127418,0.902272961871265,0.898043754290823,0.898043754290823,0.0657338328718467,0.0614539044554675,0.070041469013926,1.82374282342579e-09,39922.4413822728,27624.4413822728,344.521239537316,2148.52123953732,41634.7796729821,40273.5342350711,43227.9020895982,44821.0245062144,46095.5224395073,48007.2693394467,0,0.888888888888889,-0.133825577194359,0.0358063731271943,0,2,16,22,"semi",FALSE,""
"1012",907,400,0.3,FALSE,65,1012,-19510.782426538,-18938.1037801605,-23326.874880059,41,902,436,466,22.2009524099071,1145.35729275507,5.37029563159648e-59,8777.54219979705,82,820,0,0.869512755771023,0.494137736816215,0.849773265474284,0.849773265474284,0.770387252644289,0.918263388860414,0.914627245989045,0.914627245989045,0.0603706937949769,0.0559649096731195,0.0647957066856781,7.01030739749253e-05,39893.5648530761,29594.5378260491,213.35729275507,2017.35729275507,41633.8433956152,40250.3864936823,43252.9608166983,44872.0782377813,46167.3721746478,48110.3130799475,0.272727272727273,1,0.115349682896312,0.0382147654501801,6,0,18,16,"semi",FALSE,""
"1013",907,400,0.3,FALSE,78,1013,-19327.5501415274,-18760.9020192429,-22929.5170083249,41,902,429,473,21.2847909848539,1133.296244569,4.29325225796311e-56,8337.22997816403,82,820,0,0.864068012093081,0.498419719170765,0.847723214012211,0.847723214012211,0.764346236609569,0.916038029609715,0.912162292960702,0.912162292960702,0.0590756960830835,0.0546762867499525,0.0634911913964497,0.000410210388279597,39513.1002830549,27215.1002830549,187.296244568999,1991.296244569,41225.4385737642,39864.1931358531,42818.5609903803,44411.6834069965,45686.1813402894,47597.9282402288,0.181818181818182,1,0.616755213922149,0.0229028373753768,4,0,18,18,"semi",FALSE,""
"1014",907,200,0.1,FALSE,81,1014,-9528.24400978501,-9097.48965207282,-11476.3453042573,41,902,418,484,19.929480375067,861.508715424381,1.37067074615284e-23,4757.71130436887,82,820,0,0.818923709256322,0.483364725951292,0.837575476700258,0.837575476700259,0.693217854525173,0.911667239890896,0.904129915515762,0.904129915515762,0.0624490466204696,0.0556265712747325,0.0691851875112504,0.00166447467990782,19892.48801957,18293.0176999353,-106.491284575619,1697.50871542438,21271.1846787871,19946.9174159983,22823.4578026695,24375.7309265519,25617.5494256578,27480.2771743167,0.181818181818182,0.944444444444444,0.487307873588027,0.0313081170746105,4,1,17,18,"semi",FALSE,""
"1015",907,400,0.2,FALSE,72,1015,-19550.988318608,-18922.7876837319,-23132.4340504679,41,902,423,479,22.401981870257,1256.40126975227,4.89048745974974e-71,8419.29273347202,82,820,0,0.850771162195456,0.496974861819053,0.824874087883156,0.824874087883156,0.744535183716647,0.902094129795094,0.897700839141502,0.897700839141502,0.0636978641760143,0.0594122669955911,0.068008036155593,1.35680656265791e-07,39947.9766372161,25001.9766372161,298.40126975227,2102.40126975227,41636.3661406427,40294.1591004647,43207.2071248587,44778.0481090746,46034.7208964473,47919.7300775064,0.136363636363636,0.944444444444444,0.162842936066422,0.0391577344817093,3,1,17,19,"semi",FALSE,""
"1016",907,200,0.3,FALSE,57,1016,-9643.65450735775,-9134.38419201728,-11424.3775625784,41,902,429,473,21.0835853507943,1018.54063068094,4.66144918166235e-42,4579.98674112218,82,820,0,0.777610572201924,0.44854853737989,0.748467851969401,0.748467851969401,0.614462302760206,0.867167666937275,0.854908895099423,0.854908895099423,0.0759395435712593,0.0695346080436563,0.0823440017883478,1.12699294341212e-10,20145.3090147155,18541.2220581938,72.5406306809382,1876.54063068094,21560.2871649646,20201.1707636813,23153.4095815808,24746.5319981969,26021.0299314898,27932.7768314292,0.136363636363636,1,0.144986194136703,0.0325415503359081,3,0,18,19,"semi",FALSE,""
"1017",907,400,0,FALSE,4,1017,-19412.5107165147,-19090.5863595457,-23657.1500084582,41,902,414,488,21.7095938597904,643.848713938009,2.56280947795249e-06,9133.1272978251,82,820,0,0.929504024969483,0.553168249006229,0.96849838478675,0.96849838478675,0.881543648514296,0.981972652504814,0.981252697287724,0.981252697287724,0.0282560665488594,0.0219551786758389,0.0340042955577871,0.999999999997299,39653.0214330294,16745.0214330294,-332.151286061991,1471.84871393801,41305.4877555321,39991.8383119536,42842.9065911477,44380.3254267633,45610.2604952557,47455.1630979944,0.227272727272727,1,0.784496817308429,0.0192108824856815,5,0,18,17,"semi",FALSE,""
"1018",907,100,0.3,FALSE,78,1018,-4713.73018412001,-4304.6881985223,-5558.91861479611,41,902,432,470,18.921643959617,818.083971195418,3.30338384427772e-21,2508.46083254763,82,820,2.68350956651381e-170,0.67387014356347,0.386242643261989,0.640326013253988,0.640326013253988,0.431007484514991,0.829241766318174,0.7938453978407,0.7938453978407,0.0860583635698939,0.0761514535441727,0.0958146647474306,1.69268284944124e-08,10291.46036824,9168.00090878055,-121.916028804582,1682.08397119542,11416.8938885869,10052.5293688685,13021.1570214031,14625.4201542194,15908.8306604724,17833.9464198519,0.136363636363636,0.944444444444444,0.673767307018508,0.0284128606093954,3,1,17,19,"semi",FALSE,""
"1019",907,100,0,FALSE,17,1019,-4693.91016936716,-4371.3039903058,-5921.00839771831,41,902,433,469,18.52524366456,645.212358122721,1.11023265173917e-07,3099.40881482502,82,820,4.39768381880944e-261,0.791827281694316,0.452886579408091,0.864837831973927,0.864837831973927,0.636030641768315,0.933009516570358,0.922693833165576,0.922693833165576,0.0612959471494242,0.0492037579625576,0.0725616946185223,0.0612984570634867,10253.8203387343,9128.53890160857,-292.787641877279,1511.21235812272,11381.8590292672,10014.3362583457,12989.8357341501,14597.8124390331,15884.1938029395,17813.765848799,0.181818181818182,0.944444444444444,0.526227028935367,0.0385805370279945,4,1,17,18,"semi",FALSE,""
"1020",907,500,0.2,FALSE,31,1020,-24568.0442525889,-23719.224359657,-28698.3208039618,41,902,435,467,22.9192172875723,1697.63978586373,4.44873723911896e-139,9958.19288860964,82,820,0,0.829523307606793,0.472423639819966,0.763534600356727,0.763534600356727,0.700661910572955,0.8703387656002,0.86533007117877,0.86533007117877,0.0725975614960762,0.0689020234379894,0.0763271708519312,9.01501095995627e-14,50006.0885051777,55932.9635051777,763.639785863728,2567.63978586373,51839.4430279914,50458.7261410423,53454.8468770077,55070.2507260241,56362.5738052372,58301.0584240569,0.0909090909090909,0.833333333333333,-0.11559283494369,0.0530139393835616,2,3,15,20,"semi",FALSE,""
"1021",907,100,0.3,FALSE,15,1021,-4758.50706610375,-4284.33327393572,-5991.04013602622,41,902,419,483,19.8171815992919,948.347584336065,1.37156839040252e-32,3413.413724181,82,820,3.84661718579236e-312,0.722170337097474,0.425375942461073,0.695370203298479,0.695370203298479,0.528322311428423,0.84120072176289,0.820565619747763,0.820565619747763,0.0981556190730419,0.0889040702722858,0.107361915675685,3.09308134660569e-13,10355.0141322075,9255.1391322075,-17.6524156639352,1786.34758433606,11446.5804401365,10123.2731860578,13002.5671360856,14558.5538320347,15803.343188794,17670.5272239329,0.181818181818182,1,0.21437196101991,0.0404651917149428,4,0,18,18,"semi",FALSE,""
"1022",907,400,0.2,FALSE,1,1022,-19538.3232451828,-19078.8167914282,-23362.4712158118,41,902,424,478,22.3386565031309,919.01290750919,3.37574161099403e-30,8567.30884876726,82,820,0,0.89273026994452,0.520396425650586,0.902346820810934,0.902346820810934,0.815980797812775,0.945482003993902,0.943075341887349,0.943075341887349,0.0480265849664724,0.0433379038654155,0.0526856538816367,0.752385723467541,39924.6464903656,25508.6464903656,-36.98709249081,1767.01290750919,41617.0274583394,40271.6473518726,43191.582014622,44766.1365709047,46025.7802159308,47915.2456834699,0.227272727272727,0.944444444444444,-0.0635629162106484,0.0411552451193895,5,1,17,17,"semi",FALSE,""
"1023",907,100,0.3,FALSE,16,1023,-4661.9692149147,-4289.35151452811,-5637.77981224222,41,902,424,478,17.8864245755109,745.23540077319,5.25830847194132e-14,2696.85659542822,82,820,2.3332356582754e-198,0.723665172988237,0.421843844741923,0.755741967972291,0.755741967972291,0.525952807218314,0.879561661928127,0.857615439866775,0.857615439866775,0.0747709753911596,0.0642245200409909,0.0849873847296509,0.000132604074181586,10171.9384298294,9063.01535290632,-210.76459922681,1593.23540077319,11276.5305886884,9937.4320785944,12851.085144971,14425.6397012536,15685.2833462797,17574.7488138189,0.0909090909090909,0.944444444444444,0.454271606281059,0.0339226358221172,2,1,17,20,"semi",FALSE,""
"1024",907,500,0,FALSE,49,1024,-23934.3299366699,-23620.4258686689,-29231.4206494533,41,902,404,498,20.3843600238966,627.808136002022,6.60363592217618e-05,11221.9895615688,82,820,0,0.944055540904081,0.573341048012478,0.9794519785859,0.9794519785859,0.907882617552904,0.987895536893545,0.987520835775339,0.987520835775339,0.0228323852295192,0.0167467520704101,0.0281946545764002,1,48676.6598733399,52121.2914522872,-368.191863997978,1435.80813600202,50379.3615451024,49097.0405742348,51879.644660051,53379.9277749995,54580.1542669584,56380.4940048966,0.272727272727273,1,0.863426953449887,0.0148752349438724,6,0,18,16,"semi",FALSE,""
"1025",907,500,0.2,FALSE,41,1025,-24538.8111308566,-23813.2324258998,-28867.5859980469,41,902,423,479,22.8022848006433,1451.15740991363,1.95592629559536e-98,10108.7071442943,82,820,0,0.856444806521799,0.500289100395051,0.820832324539609,0.820832324539609,0.754247894254437,0.89904600468669,0.895339857871308,0.895339857871308,0.0637111635329383,0.0599736601576989,0.0674778857477304,1.65963387477319e-09,49923.6222617132,54643.4117353974,493.157409913634,2297.15740991363,51706.4014873458,50363.7733421056,53277.2424715617,54848.0834557776,56104.7562431504,57989.7654242095,0.454545454545455,0.888888888888889,0.589130336249302,0.0328727156187065,10,2,16,12,"semi",FALSE,""
"1026",907,300,0,FALSE,16,1026,-14355.4692371783,-14124.5463415756,-17234.6807614256,41,902,418,484,20.3501685250721,461.845791205447,0.758571500723356,6220.26883970014,82,820,0,0.925751474235684,0.54641916284155,1.0069503928824,1.0069503928824,0.874207043126572,1.00386212874843,1.00410242701839,1,0,0,0.014604499956239,1,29546.9384743566,26603.3754491465,-506.154208794553,1297.84579120545,31095.1195487629,29769.4704665338,32647.3926726453,34199.6657965277,35441.4842956336,37304.2120442925,0.136363636363636,1,0.731533637957108,0.0217978763115281,3,0,18,19,"semi",FALSE,""
"1027",907,300,0.2,FALSE,1,1027,-14446.5994113561,-14011.4414680546,-17435.7362590566,41,902,433,469,20.957703019591,870.31588660301,1.98766268791137e-26,6848.58958200403,82,820,0,0.8729204201563,0.499267898845494,0.883611078699915,0.883611078699915,0.777813954217839,0.937093776732116,0.933431214524707,0.933431214524707,0.0534067471762195,0.0478577142601564,0.0589054072959082,0.153123650655803,29759.1988227122,26954.392852563,-67.6841133969901,1736.31588660301,31362.9366342384,29989.7164126949,32970.9133391213,34578.8900440043,35865.2714079107,37794.8434537702,0.136363636363636,0.944444444444444,0.191518639127208,0.0384184366236308,3,1,17,19,"semi",FALSE,""
"1028",907,100,0.3,FALSE,26,1028,-4903.66821216322,-4353.67279158537,-6022.5348771724,41,902,425,477,22.7204045204812,1099.9908411557,3.61021284977728e-51,3337.72417117406,82,820,1.09881429040966e-299,0.670436865138329,0.389998030086564,0.574627914985467,0.574627914985467,0.433455407575324,0.782226176353096,0.752557945668375,0.752557945668375,0.114283002394878,0.105436416084348,0.123151633244968,2.85327317328665e-14,10657.3364243264,9546.60022800741,145.990841155697,1949.9908411557,11764.5337533714,10422.2769920744,13342.8018817207,14921.07001007,16183.6845127495,18077.6062667687,0.136363636363636,0.777777777777778,-0.215191689606509,0.0648993105894082,3,4,14,19,"semi",FALSE,""
"1029",907,100,0.2,FALSE,83,1029,-4772.2457499668,-4355.66485935631,-5804.28888787138,41,902,416,486,20.0919552765527,833.161781220968,1.11587273323296e-20,2897.24805703014,82,820,3.73197412130687e-229,0.712429945651595,0.422245065349604,0.718018166753643,0.718018166753643,0.514799496778412,0.856024028631647,0.832874181758866,0.832874181758866,0.0845177290701803,0.0746951964569138,0.0941765528983129,4.62960315639194e-08,10376.4914999336,9282.03093211025,-138.838218779032,1665.16178122097,11460.2422973046,10146.4097968351,13005.0882770536,14549.9342568026,15785.8110406018,17639.6262163006,0.0454545454545455,0.944444444444444,0.168097935452348,0.0342453404534175,1,1,17,21,"semi",FALSE,""
"1030",907,300,0.1,FALSE,83,1030,-14401.5264663514,-13979.8613651861,-17200.2006107557,41,902,421,481,20.6572167195597,843.330202330551,3.12856498574302e-22,6440.67849113904,82,820,0,0.869061900312088,0.509778992744042,0.890103320978638,0.890103320978638,0.776779123193165,0.9392030622341,0.935536216330152,0.935536216330152,0.0501093884726359,0.0444778335811438,0.0556607498932378,0.480111612350913,29645.0529327028,26732.5611294242,-118.669797669449,1685.33020233055,31204.3453545331,29869.1820444412,32767.7591946156,34331.1730346981,35581.9041067641,37458.0007148632,0.318181818181818,0.944444444444444,0.664120237341386,0.0273268199359845,7,1,17,15,"semi",FALSE,""
"1031",907,100,0.1,FALSE,14,1031,-4709.263249975,-4304.98690287164,-5787.2953324103,41,902,423,479,18.8323052767169,808.552694206719,2.89448345307946e-19,2964.61685907732,82,820,1.0522948237543e-239,0.727265703245591,0.424829599822729,0.736940803190806,0.736940803190806,0.533106214324394,0.867416133342026,0.846334932595605,0.846334932595605,0.0829458527765758,0.0729623066977612,0.0927427504321702,2.46252656932455e-07,10264.52649995,9157.41538883889,-149.447305793281,1654.55269420672,11366.513488623,10030.5732297321,12937.3544728389,14508.1954570548,15764.8682444275,17649.8774254867,0.0909090909090909,0.777777777777778,0.597196353252508,0.0414872303424267,2,4,14,20,"semi",FALSE,""
"1032",907,100,0,FALSE,58,1032,-4602.31448126288,-4259.71273041691,-5900.64950359842,41,902,420,482,16.6933299024744,685.203501691925,2.91393818725747e-09,3281.87354636301,82,820,1.49188941064588e-290,0.791215751608933,0.465080478384763,0.859578935805201,0.859578935805201,0.64480688033055,0.92742404314799,0.917459813485496,0.917459813485496,0.0649295024165813,0.0534797049723748,0.0757504019718517,0.0176312250089121,10044.6289625258,8942.9467195351,-278.796498308075,1525.20350169193,11138.8004406408,9812.33493535901,12698.5007086566,14258.2009766724,15505.961191085,17377.601512704,0.181818181818182,1,0.381518088889124,0.0365985782968898,4,0,18,18,"semi",FALSE,""
"1033",907,500,0,FALSE,68,1033,-24117.8560184763,-23821.7628824795,-28954.219159384,41,902,436,466,21.1184643511219,592.186271993502,6.37127881353282e-05,10264.912553809,82,820,0,0.942309662270454,0.535507686119551,0.976490569744832,0.976490569744832,0.898484813437279,0.987122420850215,0.986639762806209,0.986639762806209,0.0232716991817256,0.0170691025762258,0.0287533153612449,1,49107.7120369525,55156.3469575875,-339.813728006498,1464.1862719935,50945.2811678646,49561.3902191064,52564.3985889477,54183.5160100308,55478.8099468972,57421.7508521969,0.318181818181818,1,0.792299918379461,0.0204681461133626,7,0,18,15,"semi",FALSE,""
"1034",907,400,0,FALSE,36,1034,-19250.3989470215,-18981.4818327757,-23413.4779594745,41,902,413,489,20.8990350123244,537.834228491563,0.0625707786892554,8863.99225339763,82,820,0,0.939323702783539,0.560157671537988,0.989819767880262,0.989819767880262,0.898252425935587,0.994169041950845,0.993929105479815,0.993929105479815,0.0158007514012592,0,0.0236473497960698,1,39326.797894043,14900.797894043,-440.165771508437,1363.83422849156,40975.2727519986,39664.796374709,42508.9780155475,44042.6832790964,45269.6474899355,47110.0938061941,0.318181818181818,1,0.849412511001738,0.0189780694505772,7,0,18,15,"semi",FALSE,""
"1035",907,300,0,FALSE,92,1035,-14408.4751113716,-14131.8724541529,-17266.5109277505,41,902,430,472,20.7035410196941,553.205314437408,0.00576122348912913,6269.2769471952,82,820,0,0.911759311464952,0.524817554892021,0.974110871830099,0.974110871830099,0.846700498731485,0.985992507313853,0.985097965248545,0.985097965248545,0.0239475230247565,0.0137358350042638,0.0318839667382875,0.999999999847548,29676.9502227432,26847.4845738882,-390.794685562592,1413.20531443741,31269.5766868453,29905.8706931647,32866.4126755282,34463.248664211,35740.7174551573,37656.9206415767,0.227272727272727,0.944444444444444,0.747502318642377,0.0224377912045796,5,1,17,17,"semi",FALSE,""
"1036",907,300,0.2,FALSE,12,1036,-14459.3225254289,-13947.6208381864,-17250.4577437326,41,902,414,488,21.0425237800762,1023.40337448497,3.79642737731569e-40,6605.67381109241,82,820,0,0.84507206929194,0.50292093879813,0.844503295450236,0.844503295450236,0.739670280367604,0.912482523420227,0.90746049778014,0.90746049778014,0.06047418354056,0.0552824976471835,0.0656593287961116,0.000556013670500732,29746.6450508578,26758.6450508578,47.4033744849694,1851.40337448497,31280.0109953655,29967.0475502869,32817.429830981,34354.8486665966,35584.7837350891,37429.6863378278,0.136363636363636,0.944444444444444,0.0537357578695047,0.0379798021162926,3,1,17,19,"semi",FALSE,""
"1037",907,200,0.2,FALSE,3,1037,-9572.32523679463,-9135.88752509405,-11277.6607779804,41,902,438,464,20.3702926451631,872.875423401161,2.24428688169643e-27,4283.54650577264,82,820,0,0.796225995860008,0.450547392779322,0.791375237487571,0.791375237487571,0.639882147856049,0.89295184054358,0.881948914871016,0.881948914871016,0.0663775953613928,0.0595854944444659,0.0731151492518451,6.18216227339374e-05,20020.6504735893,18411.5960802838,-55.1245765988388,1748.87542340116,21465.3134801373,20077.6841473586,23091.8580453538,24718.4026105703,26019.6382627435,27971.4917410033,0.136363636363636,1,0.460164891278331,0.028746017778647,3,0,18,19,"semi",FALSE,""
"1038",907,400,0.2,FALSE,7,1038,-19550.0659193667,-18965.5564674442,-23332.8648332877,41,902,435,467,22.3973698740502,1169.01890384499,7.02920368589643e-62,8734.61673168703,82,820,0,0.866162541556737,0.493290130374386,0.844254362805945,0.844254362805945,0.764996325645663,0.915088117092513,0.911300960280947,0.911300960280947,0.0613035984009126,0.0569205829621651,0.0657076801361418,1.55817989926366e-05,39970.1318387333,29433.4651720667,235.01890384499,2039.01890384499,41706.4189167253,40326.1350810812,43321.8227657417,44937.226614758,46229.5496939711,48168.0343127908,0.318181818181818,0.944444444444444,0.659392033044008,0.0288807786434558,7,1,17,15,"semi",FALSE,""
"1039",907,300,0.3,FALSE,52,1039,-14886.2296024214,-14191.8935195794,-17551.8997098223,41,902,427,475,23.8885709600264,1388.67216568415,2.39170045542837e-90,6720.0123804859,82,820,0,0.793352737010323,0.459564085463297,0.732663834530246,0.732663834530246,0.6432615670494,0.853695699861356,0.845140635855935,0.845140635855935,0.0800733070131936,0.0752006508150601,0.0849822414038078,1.45994327738208e-13,30626.4592048429,27770.8967048429,438.672165684155,2242.67216568415,32207.9743215211,30853.7825557034,33793.6695940038,35379.3648664866,36647.9210844727,38550.755411452,0.181818181818182,0.944444444444444,0.610553257090222,0.0247780910662822,4,1,17,18,"semi",FALSE,""
